Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_fp16_ratio,aic_mac_int8_ratio,aic_cube_fops,aiv_time(us),aiv_total_cycles,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_misc_ratio,aiv_vector_fops
5,1,54,45,/model/layers.20/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514118442.450	,25.520,0.100000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,24.984,44971,0.0,0.0,0.0,0.0,64.0
5,1,55,45,/model/layers.19/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514118467.990	,24.700,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,24.14,43452,0.0,0.0,0.0,0.0,64.0
5,1,56,45,/model/layers.19/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514118492.710	,24.200,0.050000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.633,42540,0.0,0.0,0.0,0.0,64.0
5,1,57,45,/model/layers.18/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514118516.930	,24.380,0.050000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.79,42822,0.0,0.0,0.0,0.0,64.0
5,1,58,45,/model/layers.18/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514118541.330	,25.540,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,25.078,45140,0.0,0.0,0.0,0.0,64.0
5,1,59,45,/model/layers.17/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514118566.890	,26.880,0.210000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,26.422,47560,0.0,0.0,0.0,0.0,64.0
5,1,60,45,/model/layers.17/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514118593.810	,25.740,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,25.268,45483,0.0,0.0,0.0,0.0,64.0
5,1,61,45,/model/layers.16/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514118619.570	,23.880,0.010000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.384,42091,0.0,0.0,0.0,0.0,64.0
5,1,62,45,/model/layers.16/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514118643.470	,24.120,0.120000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.601,42481,0.0,0.0,0.0,0.0,64.0
5,1,63,45,/model/layers.15/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514118667.610	,25.620,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,25.112,45201,0.0,0.0,0.0,0.0,64.0
5,1,64,45,/model/layers.15/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514118693.270	,26.600,0.130000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,26.069,46924,0.0,0.0,0.0,0.0,64.0
5,1,65,45,/model/layers.14/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514118719.890	,26.000,0.150000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,25.471,45847,0.0,0.0,0.0,0.0,64.0
5,1,66,45,/model/layers.14/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514118745.910	,25.700,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,25.131,45236,0.0,0.0,0.0,0.0,64.0
5,1,67,45,/model/layers.13/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514118771.630	,24.740,0.050000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,24.19,43542,0.0,0.0,0.0,0.0,64.0
5,1,68,45,/model/layers.13/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514118796.390	,25.620,0.010000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,25.173,45312,0.0,0.0,0.0,0.0,64.0
5,1,69,45,/model/layers.12/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514118822.050	,27.460,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,26.991,48584,0.0,0.0,0.0,0.0,64.0
5,1,70,45,/model/layers.12/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514118849.530	,28.240,0.040000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,27.73,49914,0.0,0.0,0.0,0.0,64.0
5,1,71,45,/model/layers.11/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514118877.790	,25.860,0.010000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,25.347,45625,0.0,0.0,0.0,0.0,64.0
5,1,72,45,/model/layers.11/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514118903.670	,25.000,0.140000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,24.489,44080,0.0,0.0,0.0,0.0,64.0
5,1,73,45,/model/layers.10/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514118928.690	,24.660,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,24.141,43453,0.0,0.0,0.0,0.0,64.0
5,1,74,45,/model/layers.10/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514118953.370	,25.380,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,24.859,44747,0.0,0.0,0.0,0.0,64.0
5,1,75,45,/model/layers.9/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514118978.770	,27.720,0.120000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,27.212,48981,0.0,0.0,0.0,0.0,64.0
5,1,76,45,/model/layers.9/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514119006.510	,28.540,0.030000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,27.974,50354,0.0,0.0,0.0,0.0,64.0
5,1,77,45,/model/layers.8/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514119035.070	,25.980,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,25.422,45759,0.0,0.0,0.0,0.0,64.0
5,1,78,45,/model/layers.8/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514119061.070	,25.840,0.020000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,25.241,45433,0.0,0.0,0.0,0.0,64.0
5,1,79,45,/model/layers.7/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514119086.930	,25.940,0.160000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,25.369,45665,0.0,0.0,0.0,0.0,64.0
5,1,80,45,/model/layers.7/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514119112.890	,27.960,0.060000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,27.447,49404,0.0,0.0,0.0,0.0,64.0
5,1,81,45,/model/layers.6/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514119140.870	,28.580,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,28.092,50566,0.0,0.0,0.0,0.0,64.0
5,1,82,45,/model/layers.6/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514119169.470	,28.100,0.170000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,27.586,49654,0.0,0.0,0.0,0.0,64.0
5,1,83,45,/model/layers.5/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514119197.590	,25.120,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,24.601,44282,0.0,0.0,0.0,0.0,64.0
5,1,84,45,/model/layers.5/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514119222.730	,26.060,0.130000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,25.535,45963,0.0,0.0,0.0,0.0,64.0
